project,article,granularity,timestamp,access,agent,views,gender
en.wikipedia,Maria_Gordon,monthly,2020-09-01,all-access,all-agents,319,female
en.wikipedia,Maria_Gordon,monthly,2020-10-01,all-access,all-agents,207,female
en.wikipedia,Maria_Gordon,monthly,2020-11-01,all-access,all-agents,255,female
en.wikipedia,Maria_Gordon,monthly,2020-12-01,all-access,all-agents,295,female
en.wikipedia,Maria_Gordon,monthly,2021-01-01,all-access,all-agents,332,female
en.wikipedia,Maria_Gordon,monthly,2021-02-01,all-access,all-agents,325,female
en.wikipedia,Maria_Gordon,monthly,2021-03-01,all-access,all-agents,388,female
en.wikipedia,Maria_Gordon,monthly,2021-04-01,all-access,all-agents,293,female
en.wikipedia,Maria_Gordon,monthly,2021-05-01,all-access,all-agents,287,female
en.wikipedia,Maria_Gordon,monthly,2021-06-01,all-access,all-agents,309,female
en.wikipedia,Maria_Gordon,monthly,2021-07-01,all-access,all-agents,205,female
en.wikipedia,Maria_Gordon,monthly,2021-08-01,all-access,all-agents,279,female
en.wikipedia,Maria_Gordon,monthly,2021-09-01,all-access,all-agents,1092,female
en.wikipedia,Maria_Gordon,monthly,2021-10-01,all-access,all-agents,332,female
en.wikipedia,Maria_Gordon,monthly,2021-11-01,all-access,all-agents,262,female
en.wikipedia,Maria_Gordon,monthly,2021-12-01,all-access,all-agents,369,female
en.wikipedia,Maria_Gordon,monthly,2022-01-01,all-access,all-agents,332,female
en.wikipedia,Maria_Gordon,monthly,2022-02-01,all-access,all-agents,353,female
en.wikipedia,Maria_Gordon,monthly,2022-03-01,all-access,all-agents,333,female
en.wikipedia,Maria_Gordon,monthly,2022-04-01,all-access,all-agents,315,female
en.wikipedia,Maria_Gordon,monthly,2022-05-01,all-access,all-agents,307,female
en.wikipedia,Maria_Gordon,monthly,2022-06-01,all-access,all-agents,319,female
en.wikipedia,Maria_Gordon,monthly,2022-07-01,all-access,all-agents,306,female
en.wikipedia,Maria_Gordon,monthly,2022-08-01,all-access,all-agents,326,female
en.wikipedia,Maria_Gordon,monthly,2022-09-01,all-access,all-agents,506,female
en.wikipedia,Maria_Gordon,monthly,2022-10-01,all-access,all-agents,771,female
en.wikipedia,Maria_Gordon,monthly,2022-11-01,all-access,all-agents,422,female
en.wikipedia,Maria_Gordon,monthly,2022-12-01,all-access,all-agents,549,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-01-01,all-access,all-agents,194,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-02-01,all-access,all-agents,156,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-03-01,all-access,all-agents,174,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-04-01,all-access,all-agents,254,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-05-01,all-access,all-agents,178,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-06-01,all-access,all-agents,130,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-07-01,all-access,all-agents,136,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-08-01,all-access,all-agents,120,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-09-01,all-access,all-agents,168,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-10-01,all-access,all-agents,138,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-11-01,all-access,all-agents,86,female
en.wikipedia,Lilian_Jane_Gould,monthly,2020-12-01,all-access,all-agents,123,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-01-01,all-access,all-agents,143,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-02-01,all-access,all-agents,133,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-03-01,all-access,all-agents,131,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-04-01,all-access,all-agents,149,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-05-01,all-access,all-agents,141,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-06-01,all-access,all-agents,125,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-07-01,all-access,all-agents,161,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-08-01,all-access,all-agents,149,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-09-01,all-access,all-agents,142,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-10-01,all-access,all-agents,133,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-11-01,all-access,all-agents,147,female
en.wikipedia,Lilian_Jane_Gould,monthly,2021-12-01,all-access,all-agents,137,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-01-01,all-access,all-agents,150,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-02-01,all-access,all-agents,210,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-03-01,all-access,all-agents,170,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-04-01,all-access,all-agents,160,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-05-01,all-access,all-agents,170,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-06-01,all-access,all-agents,146,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-07-01,all-access,all-agents,148,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-08-01,all-access,all-agents,165,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-09-01,all-access,all-agents,140,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-10-01,all-access,all-agents,130,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-11-01,all-access,all-agents,185,female
en.wikipedia,Lilian_Jane_Gould,monthly,2022-12-01,all-access,all-agents,126,female
en.wikipedia,Amelia_Griffiths,monthly,2020-01-01,all-access,all-agents,91,female
en.wikipedia,Amelia_Griffiths,monthly,2020-02-01,all-access,all-agents,94,female
en.wikipedia,Amelia_Griffiths,monthly,2020-03-01,all-access,all-agents,123,female
en.wikipedia,Amelia_Griffiths,monthly,2020-04-01,all-access,all-agents,113,female
en.wikipedia,Amelia_Griffiths,monthly,2020-05-01,all-access,all-agents,118,female
en.wikipedia,Amelia_Griffiths,monthly,2020-06-01,all-access,all-agents,104,female
en.wikipedia,Amelia_Griffiths,monthly,2020-07-01,all-access,all-agents,112,female
en.wikipedia,Amelia_Griffiths,monthly,2020-08-01,all-access,all-agents,306,female
en.wikipedia,Amelia_Griffiths,monthly,2020-09-01,all-access,all-agents,135,female
en.wikipedia,Amelia_Griffiths,monthly,2020-10-01,all-access,all-agents,115,female
en.wikipedia,Amelia_Griffiths,monthly,2020-11-01,all-access,all-agents,106,female
en.wikipedia,Amelia_Griffiths,monthly,2020-12-01,all-access,all-agents,105,female
en.wikipedia,Amelia_Griffiths,monthly,2021-01-01,all-access,all-agents,102,female
en.wikipedia,Amelia_Griffiths,monthly,2021-02-01,all-access,all-agents,103,female
en.wikipedia,Amelia_Griffiths,monthly,2021-03-01,all-access,all-agents,133,female
en.wikipedia,Amelia_Griffiths,monthly,2021-04-01,all-access,all-agents,130,female
en.wikipedia,Amelia_Griffiths,monthly,2021-05-01,all-access,all-agents,147,female
en.wikipedia,Amelia_Griffiths,monthly,2021-06-01,all-access,all-agents,95,female
en.wikipedia,Amelia_Griffiths,monthly,2021-07-01,all-access,all-agents,123,female
en.wikipedia,Amelia_Griffiths,monthly,2021-08-01,all-access,all-agents,126,female
en.wikipedia,Amelia_Griffiths,monthly,2021-09-01,all-access,all-agents,114,female
en.wikipedia,Amelia_Griffiths,monthly,2021-10-01,all-access,all-agents,142,female
en.wikipedia,Amelia_Griffiths,monthly,2021-11-01,all-access,all-agents,88,female
en.wikipedia,Amelia_Griffiths,monthly,2021-12-01,all-access,all-agents,182,female
en.wikipedia,Amelia_Griffiths,monthly,2022-01-01,all-access,all-agents,107,female
en.wikipedia,Amelia_Griffiths,monthly,2022-02-01,all-access,all-agents,116,female
en.wikipedia,Amelia_Griffiths,monthly,2022-03-01,all-access,all-agents,118,female
en.wikipedia,Amelia_Griffiths,monthly,2022-04-01,all-access,all-agents,161,female
en.wikipedia,Amelia_Griffiths,monthly,2022-05-01,all-access,all-agents,137,female
en.wikipedia,Amelia_Griffiths,monthly,2022-06-01,all-access,all-agents,104,female
en.wikipedia,Amelia_Griffiths,monthly,2022-07-01,all-access,all-agents,133,female
en.wikipedia,Amelia_Griffiths,monthly,2022-08-01,all-access,all-agents,200,female
en.wikipedia,Amelia_Griffiths,monthly,2022-09-01,all-access,all-agents,112,female
en.wikipedia,Amelia_Griffiths,monthly,2022-10-01,all-access,all-agents,112,female
en.wikipedia,Amelia_Griffiths,monthly,2022-11-01,all-access,all-agents,130,female
en.wikipedia,Amelia_Griffiths,monthly,2022-12-01,all-access,all-agents,107,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-01-01,all-access,all-agents,2332,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-02-01,all-access,all-agents,1569,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-03-01,all-access,all-agents,1660,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-04-01,all-access,all-agents,2021,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-05-01,all-access,all-agents,2083,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-06-01,all-access,all-agents,1814,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-07-01,all-access,all-agents,1717,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-08-01,all-access,all-agents,1650,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-09-01,all-access,all-agents,1712,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-10-01,all-access,all-agents,2316,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-11-01,all-access,all-agents,1770,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-12-01,all-access,all-agents,1674,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-01-01,all-access,all-agents,1905,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-02-01,all-access,all-agents,1840,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-03-01,all-access,all-agents,2021,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-04-01,all-access,all-agents,1912,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-05-01,all-access,all-agents,1742,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-06-01,all-access,all-agents,1503,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-07-01,all-access,all-agents,1431,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-08-01,all-access,all-agents,1416,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-09-01,all-access,all-agents,1482,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-10-01,all-access,all-agents,1770,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-11-01,all-access,all-agents,1501,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-12-01,all-access,all-agents,1610,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-01-01,all-access,all-agents,1763,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-02-01,all-access,all-agents,1909,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-03-01,all-access,all-agents,1729,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-04-01,all-access,all-agents,1768,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-05-01,all-access,all-agents,2166,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-06-01,all-access,all-agents,1639,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-07-01,all-access,all-agents,2337,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-08-01,all-access,all-agents,1773,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-09-01,all-access,all-agents,2216,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-10-01,all-access,all-agents,2093,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-11-01,all-access,all-agents,1691,female
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-12-01,all-access,all-agents,1651,female
en.wikipedia,Caroline_Herschel,monthly,2020-01-01,all-access,all-agents,7060,female
en.wikipedia,Caroline_Herschel,monthly,2020-02-01,all-access,all-agents,11003,female
en.wikipedia,Caroline_Herschel,monthly,2020-03-01,all-access,all-agents,7370,female
en.wikipedia,Caroline_Herschel,monthly,2020-04-01,all-access,all-agents,6233,female
en.wikipedia,Caroline_Herschel,monthly,2020-05-01,all-access,all-agents,5017,female
en.wikipedia,Caroline_Herschel,monthly,2020-06-01,all-access,all-agents,4496,female
en.wikipedia,Caroline_Herschel,monthly,2020-07-01,all-access,all-agents,4372,female
en.wikipedia,Caroline_Herschel,monthly,2020-08-01,all-access,all-agents,4515,female
en.wikipedia,Caroline_Herschel,monthly,2020-09-01,all-access,all-agents,5764,female
en.wikipedia,Caroline_Herschel,monthly,2020-10-01,all-access,all-agents,6410,female
en.wikipedia,Caroline_Herschel,monthly,2020-11-01,all-access,all-agents,5163,female
en.wikipedia,Caroline_Herschel,monthly,2020-12-01,all-access,all-agents,4917,female
en.wikipedia,Caroline_Herschel,monthly,2021-01-01,all-access,all-agents,5292,female
en.wikipedia,Caroline_Herschel,monthly,2021-02-01,all-access,all-agents,5520,female
en.wikipedia,Caroline_Herschel,monthly,2021-03-01,all-access,all-agents,10734,female
en.wikipedia,Caroline_Herschel,monthly,2021-04-01,all-access,all-agents,4855,female
en.wikipedia,Caroline_Herschel,monthly,2021-05-01,all-access,all-agents,6411,female
en.wikipedia,Caroline_Herschel,monthly,2021-06-01,all-access,all-agents,3964,female
en.wikipedia,Caroline_Herschel,monthly,2021-07-01,all-access,all-agents,4233,female
en.wikipedia,Caroline_Herschel,monthly,2021-08-01,all-access,all-agents,4559,female
en.wikipedia,Caroline_Herschel,monthly,2021-09-01,all-access,all-agents,4676,female
en.wikipedia,Caroline_Herschel,monthly,2021-10-01,all-access,all-agents,7600,female
en.wikipedia,Caroline_Herschel,monthly,2021-11-01,all-access,all-agents,6985,female
en.wikipedia,Caroline_Herschel,monthly,2021-12-01,all-access,all-agents,4447,female
en.wikipedia,Caroline_Herschel,monthly,2022-01-01,all-access,all-agents,5571,female
en.wikipedia,Caroline_Herschel,monthly,2022-02-01,all-access,all-agents,6312,female
en.wikipedia,Caroline_Herschel,monthly,2022-03-01,all-access,all-agents,8795,female
en.wikipedia,Caroline_Herschel,monthly,2022-04-01,all-access,all-agents,4813,female
en.wikipedia,Caroline_Herschel,monthly,2022-05-01,all-access,all-agents,4703,female
en.wikipedia,Caroline_Herschel,monthly,2022-06-01,all-access,all-agents,4131,female
en.wikipedia,Caroline_Herschel,monthly,2022-07-01,all-access,all-agents,4428,female
en.wikipedia,Caroline_Herschel,monthly,2022-08-01,all-access,all-agents,4604,female
en.wikipedia,Caroline_Herschel,monthly,2022-09-01,all-access,all-agents,5487,female
en.wikipedia,Caroline_Herschel,monthly,2022-10-01,all-access,all-agents,6117,female
en.wikipedia,Caroline_Herschel,monthly,2022-11-01,all-access,all-agents,6044,female
en.wikipedia,Caroline_Herschel,monthly,2022-12-01,all-access,all-agents,4295,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-01-01,all-access,all-agents,252,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-02-01,all-access,all-agents,194,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-03-01,all-access,all-agents,213,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-04-01,all-access,all-agents,220,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-05-01,all-access,all-agents,245,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-06-01,all-access,all-agents,230,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-07-01,all-access,all-agents,212,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-08-01,all-access,all-agents,536,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-09-01,all-access,all-agents,716,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-10-01,all-access,all-agents,289,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-11-01,all-access,all-agents,247,female
en.wikipedia,Mary_Horner_Lyell,monthly,2020-12-01,all-access,all-agents,283,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-01-01,all-access,all-agents,391,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-02-01,all-access,all-agents,314,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-03-01,all-access,all-agents,439,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-04-01,all-access,all-agents,277,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-05-01,all-access,all-agents,266,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-06-01,all-access,all-agents,195,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-07-01,all-access,all-agents,271,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-08-01,all-access,all-agents,256,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-09-01,all-access,all-agents,256,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-10-01,all-access,all-agents,371,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-11-01,all-access,all-agents,242,female
en.wikipedia,Mary_Horner_Lyell,monthly,2021-12-01,all-access,all-agents,217,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-01-01,all-access,all-agents,286,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-02-01,all-access,all-agents,305,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-03-01,all-access,all-agents,289,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-04-01,all-access,all-agents,217,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-05-01,all-access,all-agents,251,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-06-01,all-access,all-agents,216,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-07-01,all-access,all-agents,238,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-08-01,all-access,all-agents,253,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-09-01,all-access,all-agents,301,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-10-01,all-access,all-agents,396,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-11-01,all-access,all-agents,454,female
en.wikipedia,Mary_Horner_Lyell,monthly,2022-12-01,all-access,all-agents,263,female
en.wikipedia,Edith_Humphrey,monthly,2020-01-01,all-access,all-agents,245,female
en.wikipedia,Edith_Humphrey,monthly,2020-02-01,all-access,all-agents,233,female
en.wikipedia,Edith_Humphrey,monthly,2020-03-01,all-access,all-agents,245,female
en.wikipedia,Edith_Humphrey,monthly,2020-04-01,all-access,all-agents,213,female
en.wikipedia,Edith_Humphrey,monthly,2020-05-01,all-access,all-agents,189,female
en.wikipedia,Edith_Humphrey,monthly,2020-06-01,all-access,all-agents,501,female
en.wikipedia,Edith_Humphrey,monthly,2020-07-01,all-access,all-agents,186,female
en.wikipedia,Edith_Humphrey,monthly,2020-08-01,all-access,all-agents,259,female
en.wikipedia,Edith_Humphrey,monthly,2020-09-01,all-access,all-agents,244,female
en.wikipedia,Edith_Humphrey,monthly,2020-10-01,all-access,all-agents,160,female
en.wikipedia,Edith_Humphrey,monthly,2020-11-01,all-access,all-agents,210,female
en.wikipedia,Edith_Humphrey,monthly,2020-12-01,all-access,all-agents,240,female
en.wikipedia,Edith_Humphrey,monthly,2021-01-01,all-access,all-agents,195,female
en.wikipedia,Edith_Humphrey,monthly,2021-02-01,all-access,all-agents,198,female
en.wikipedia,Edith_Humphrey,monthly,2021-03-01,all-access,all-agents,256,female
en.wikipedia,Edith_Humphrey,monthly,2021-04-01,all-access,all-agents,231,female
en.wikipedia,Edith_Humphrey,monthly,2021-05-01,all-access,all-agents,265,female
