project,article,granularity,timestamp,access,agent,views
en.wikipedia,Margaretta_Riley,monthly,2021-11-01,all-access,all-agents,55
en.wikipedia,Margaretta_Riley,monthly,2021-12-01,all-access,all-agents,54
en.wikipedia,Margaretta_Riley,monthly,2022-01-01,all-access,all-agents,73
en.wikipedia,Margaretta_Riley,monthly,2022-02-01,all-access,all-agents,79
en.wikipedia,Margaretta_Riley,monthly,2022-03-01,all-access,all-agents,64
en.wikipedia,Margaretta_Riley,monthly,2022-04-01,all-access,all-agents,68
en.wikipedia,Margaretta_Riley,monthly,2022-05-01,all-access,all-agents,73
en.wikipedia,Margaretta_Riley,monthly,2022-06-01,all-access,all-agents,66
en.wikipedia,Margaretta_Riley,monthly,2022-07-01,all-access,all-agents,78
en.wikipedia,Margaretta_Riley,monthly,2022-08-01,all-access,all-agents,73
en.wikipedia,Margaretta_Riley,monthly,2022-09-01,all-access,all-agents,71
en.wikipedia,Margaretta_Riley,monthly,2022-10-01,all-access,all-agents,65
en.wikipedia,Margaretta_Riley,monthly,2022-11-01,all-access,all-agents,78
en.wikipedia,Margaretta_Riley,monthly,2022-12-01,all-access,all-agents,51
en.wikipedia,Anne_Rudge,monthly,2021-03-01,all-access,all-agents,369
en.wikipedia,Anne_Rudge,monthly,2021-04-01,all-access,all-agents,186
en.wikipedia,Anne_Rudge,monthly,2021-05-01,all-access,all-agents,101
en.wikipedia,Anne_Rudge,monthly,2021-06-01,all-access,all-agents,74
en.wikipedia,Anne_Rudge,monthly,2021-07-01,all-access,all-agents,53
en.wikipedia,Anne_Rudge,monthly,2021-08-01,all-access,all-agents,94
en.wikipedia,Anne_Rudge,monthly,2021-09-01,all-access,all-agents,64
en.wikipedia,Anne_Rudge,monthly,2021-10-01,all-access,all-agents,81
en.wikipedia,Anne_Rudge,monthly,2021-11-01,all-access,all-agents,61
en.wikipedia,Anne_Rudge,monthly,2021-12-01,all-access,all-agents,69
en.wikipedia,Anne_Rudge,monthly,2022-01-01,all-access,all-agents,56
en.wikipedia,Anne_Rudge,monthly,2022-02-01,all-access,all-agents,54
en.wikipedia,Anne_Rudge,monthly,2022-03-01,all-access,all-agents,49
en.wikipedia,Anne_Rudge,monthly,2022-04-01,all-access,all-agents,78
en.wikipedia,Anne_Rudge,monthly,2022-05-01,all-access,all-agents,76
en.wikipedia,Anne_Rudge,monthly,2022-06-01,all-access,all-agents,73
en.wikipedia,Anne_Rudge,monthly,2022-07-01,all-access,all-agents,72
en.wikipedia,Anne_Rudge,monthly,2022-08-01,all-access,all-agents,83
en.wikipedia,Anne_Rudge,monthly,2022-09-01,all-access,all-agents,69
en.wikipedia,Anne_Rudge,monthly,2022-10-01,all-access,all-agents,59
en.wikipedia,Anne_Rudge,monthly,2022-11-01,all-access,all-agents,67
en.wikipedia,Anne_Rudge,monthly,2022-12-01,all-access,all-agents,60
en.wikipedia,Anna_Russell_(botanist),monthly,2020-01-01,all-access,all-agents,92
en.wikipedia,Anna_Russell_(botanist),monthly,2020-02-01,all-access,all-agents,132
en.wikipedia,Anna_Russell_(botanist),monthly,2020-03-01,all-access,all-agents,130
en.wikipedia,Anna_Russell_(botanist),monthly,2020-04-01,all-access,all-agents,78
en.wikipedia,Anna_Russell_(botanist),monthly,2020-05-01,all-access,all-agents,103
en.wikipedia,Anna_Russell_(botanist),monthly,2020-06-01,all-access,all-agents,92
en.wikipedia,Anna_Russell_(botanist),monthly,2020-07-01,all-access,all-agents,103
en.wikipedia,Anna_Russell_(botanist),monthly,2020-08-01,all-access,all-agents,86
en.wikipedia,Anna_Russell_(botanist),monthly,2020-09-01,all-access,all-agents,142
en.wikipedia,Anna_Russell_(botanist),monthly,2020-10-01,all-access,all-agents,97
en.wikipedia,Anna_Russell_(botanist),monthly,2020-11-01,all-access,all-agents,93
en.wikipedia,Anna_Russell_(botanist),monthly,2020-12-01,all-access,all-agents,87
en.wikipedia,Anna_Russell_(botanist),monthly,2021-01-01,all-access,all-agents,104
en.wikipedia,Anna_Russell_(botanist),monthly,2021-02-01,all-access,all-agents,95
en.wikipedia,Anna_Russell_(botanist),monthly,2021-03-01,all-access,all-agents,93
en.wikipedia,Anna_Russell_(botanist),monthly,2021-04-01,all-access,all-agents,130
en.wikipedia,Anna_Russell_(botanist),monthly,2021-05-01,all-access,all-agents,116
en.wikipedia,Anna_Russell_(botanist),monthly,2021-06-01,all-access,all-agents,82
en.wikipedia,Anna_Russell_(botanist),monthly,2021-07-01,all-access,all-agents,108
en.wikipedia,Anna_Russell_(botanist),monthly,2021-08-01,all-access,all-agents,122
en.wikipedia,Anna_Russell_(botanist),monthly,2021-09-01,all-access,all-agents,110
en.wikipedia,Anna_Russell_(botanist),monthly,2021-10-01,all-access,all-agents,84
en.wikipedia,Anna_Russell_(botanist),monthly,2021-11-01,all-access,all-agents,94
en.wikipedia,Anna_Russell_(botanist),monthly,2021-12-01,all-access,all-agents,116
en.wikipedia,Anna_Russell_(botanist),monthly,2022-01-01,all-access,all-agents,91
en.wikipedia,Anna_Russell_(botanist),monthly,2022-02-01,all-access,all-agents,87
en.wikipedia,Anna_Russell_(botanist),monthly,2022-03-01,all-access,all-agents,94
en.wikipedia,Anna_Russell_(botanist),monthly,2022-04-01,all-access,all-agents,74
en.wikipedia,Anna_Russell_(botanist),monthly,2022-05-01,all-access,all-agents,89
en.wikipedia,Anna_Russell_(botanist),monthly,2022-06-01,all-access,all-agents,83
en.wikipedia,Anna_Russell_(botanist),monthly,2022-07-01,all-access,all-agents,83
en.wikipedia,Anna_Russell_(botanist),monthly,2022-08-01,all-access,all-agents,112
en.wikipedia,Anna_Russell_(botanist),monthly,2022-09-01,all-access,all-agents,74
en.wikipedia,Anna_Russell_(botanist),monthly,2022-10-01,all-access,all-agents,79
en.wikipedia,Anna_Russell_(botanist),monthly,2022-11-01,all-access,all-agents,98
en.wikipedia,Anna_Russell_(botanist),monthly,2022-12-01,all-access,all-agents,80
en.wikipedia,Ethel_Sargant,monthly,2020-01-01,all-access,all-agents,199
en.wikipedia,Ethel_Sargant,monthly,2020-02-01,all-access,all-agents,130
en.wikipedia,Ethel_Sargant,monthly,2020-03-01,all-access,all-agents,97
en.wikipedia,Ethel_Sargant,monthly,2020-04-01,all-access,all-agents,122
en.wikipedia,Ethel_Sargant,monthly,2020-05-01,all-access,all-agents,143
en.wikipedia,Ethel_Sargant,monthly,2020-06-01,all-access,all-agents,104
en.wikipedia,Ethel_Sargant,monthly,2020-07-01,all-access,all-agents,93
en.wikipedia,Ethel_Sargant,monthly,2020-08-01,all-access,all-agents,84
en.wikipedia,Ethel_Sargant,monthly,2020-09-01,all-access,all-agents,143
en.wikipedia,Ethel_Sargant,monthly,2020-10-01,all-access,all-agents,92
en.wikipedia,Ethel_Sargant,monthly,2020-11-01,all-access,all-agents,99
en.wikipedia,Ethel_Sargant,monthly,2020-12-01,all-access,all-agents,103
en.wikipedia,Ethel_Sargant,monthly,2021-01-01,all-access,all-agents,95
en.wikipedia,Ethel_Sargant,monthly,2021-02-01,all-access,all-agents,114
en.wikipedia,Ethel_Sargant,monthly,2021-03-01,all-access,all-agents,144
en.wikipedia,Ethel_Sargant,monthly,2021-04-01,all-access,all-agents,112
en.wikipedia,Ethel_Sargant,monthly,2021-05-01,all-access,all-agents,132
en.wikipedia,Ethel_Sargant,monthly,2021-06-01,all-access,all-agents,81
en.wikipedia,Ethel_Sargant,monthly,2021-07-01,all-access,all-agents,97
en.wikipedia,Ethel_Sargant,monthly,2021-08-01,all-access,all-agents,120
en.wikipedia,Ethel_Sargant,monthly,2021-09-01,all-access,all-agents,119
en.wikipedia,Ethel_Sargant,monthly,2021-10-01,all-access,all-agents,125
en.wikipedia,Ethel_Sargant,monthly,2021-11-01,all-access,all-agents,91
en.wikipedia,Ethel_Sargant,monthly,2021-12-01,all-access,all-agents,96
en.wikipedia,Ethel_Sargant,monthly,2022-01-01,all-access,all-agents,115
en.wikipedia,Ethel_Sargant,monthly,2022-02-01,all-access,all-agents,108
en.wikipedia,Ethel_Sargant,monthly,2022-03-01,all-access,all-agents,120
en.wikipedia,Ethel_Sargant,monthly,2022-04-01,all-access,all-agents,100
en.wikipedia,Ethel_Sargant,monthly,2022-05-01,all-access,all-agents,103
en.wikipedia,Ethel_Sargant,monthly,2022-06-01,all-access,all-agents,119
en.wikipedia,Ethel_Sargant,monthly,2022-07-01,all-access,all-agents,116
en.wikipedia,Ethel_Sargant,monthly,2022-08-01,all-access,all-agents,149
en.wikipedia,Ethel_Sargant,monthly,2022-09-01,all-access,all-agents,122
en.wikipedia,Ethel_Sargant,monthly,2022-10-01,all-access,all-agents,147
en.wikipedia,Ethel_Sargant,monthly,2022-11-01,all-access,all-agents,123
en.wikipedia,Ethel_Sargant,monthly,2022-12-01,all-access,all-agents,117
en.wikipedia,Lilian_Sheldon,monthly,2020-01-01,all-access,all-agents,55
en.wikipedia,Lilian_Sheldon,monthly,2020-02-01,all-access,all-agents,35
en.wikipedia,Lilian_Sheldon,monthly,2020-03-01,all-access,all-agents,42
en.wikipedia,Lilian_Sheldon,monthly,2020-04-01,all-access,all-agents,52
en.wikipedia,Lilian_Sheldon,monthly,2020-05-01,all-access,all-agents,57
en.wikipedia,Lilian_Sheldon,monthly,2020-06-01,all-access,all-agents,40
en.wikipedia,Lilian_Sheldon,monthly,2020-07-01,all-access,all-agents,36
en.wikipedia,Lilian_Sheldon,monthly,2020-08-01,all-access,all-agents,39
en.wikipedia,Lilian_Sheldon,monthly,2020-09-01,all-access,all-agents,153
en.wikipedia,Lilian_Sheldon,monthly,2020-10-01,all-access,all-agents,54
en.wikipedia,Lilian_Sheldon,monthly,2020-11-01,all-access,all-agents,45
en.wikipedia,Lilian_Sheldon,monthly,2020-12-01,all-access,all-agents,65
en.wikipedia,Lilian_Sheldon,monthly,2021-01-01,all-access,all-agents,84
en.wikipedia,Lilian_Sheldon,monthly,2021-02-01,all-access,all-agents,43
en.wikipedia,Lilian_Sheldon,monthly,2021-03-01,all-access,all-agents,61
en.wikipedia,Lilian_Sheldon,monthly,2021-04-01,all-access,all-agents,61
en.wikipedia,Lilian_Sheldon,monthly,2021-05-01,all-access,all-agents,74
en.wikipedia,Lilian_Sheldon,monthly,2021-06-01,all-access,all-agents,57
en.wikipedia,Lilian_Sheldon,monthly,2021-07-01,all-access,all-agents,61
en.wikipedia,Lilian_Sheldon,monthly,2021-08-01,all-access,all-agents,68
en.wikipedia,Lilian_Sheldon,monthly,2021-09-01,all-access,all-agents,68
en.wikipedia,Lilian_Sheldon,monthly,2021-10-01,all-access,all-agents,66
en.wikipedia,Lilian_Sheldon,monthly,2021-11-01,all-access,all-agents,45
en.wikipedia,Lilian_Sheldon,monthly,2021-12-01,all-access,all-agents,46
en.wikipedia,Lilian_Sheldon,monthly,2022-01-01,all-access,all-agents,66
en.wikipedia,Lilian_Sheldon,monthly,2022-02-01,all-access,all-agents,44
en.wikipedia,Lilian_Sheldon,monthly,2022-03-01,all-access,all-agents,69
en.wikipedia,Lilian_Sheldon,monthly,2022-04-01,all-access,all-agents,59
en.wikipedia,Lilian_Sheldon,monthly,2022-05-01,all-access,all-agents,41
en.wikipedia,Lilian_Sheldon,monthly,2022-06-01,all-access,all-agents,64
en.wikipedia,Lilian_Sheldon,monthly,2022-07-01,all-access,all-agents,55
en.wikipedia,Lilian_Sheldon,monthly,2022-08-01,all-access,all-agents,64
en.wikipedia,Lilian_Sheldon,monthly,2022-09-01,all-access,all-agents,58
en.wikipedia,Lilian_Sheldon,monthly,2022-10-01,all-access,all-agents,65
en.wikipedia,Lilian_Sheldon,monthly,2022-11-01,all-access,all-agents,39
en.wikipedia,Lilian_Sheldon,monthly,2022-12-01,all-access,all-agents,39
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-01-01,all-access,all-agents,199
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-02-01,all-access,all-agents,128
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-03-01,all-access,all-agents,115
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-04-01,all-access,all-agents,209
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-05-01,all-access,all-agents,175
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-06-01,all-access,all-agents,145
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-07-01,all-access,all-agents,122
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-08-01,all-access,all-agents,113
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-09-01,all-access,all-agents,164
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-10-01,all-access,all-agents,124
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-11-01,all-access,all-agents,134
en.wikipedia,Annie_Lorrain_Smith,monthly,2020-12-01,all-access,all-agents,147
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-01-01,all-access,all-agents,171
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-02-01,all-access,all-agents,167
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-03-01,all-access,all-agents,298
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-04-01,all-access,all-agents,165
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-05-01,all-access,all-agents,185
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-06-01,all-access,all-agents,134
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-07-01,all-access,all-agents,141
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-08-01,all-access,all-agents,133
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-09-01,all-access,all-agents,150
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-10-01,all-access,all-agents,156
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-11-01,all-access,all-agents,133
en.wikipedia,Annie_Lorrain_Smith,monthly,2021-12-01,all-access,all-agents,153
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-01-01,all-access,all-agents,125
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-02-01,all-access,all-agents,163
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-03-01,all-access,all-agents,131
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-04-01,all-access,all-agents,154
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-05-01,all-access,all-agents,170
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-06-01,all-access,all-agents,187
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-07-01,all-access,all-agents,141
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-08-01,all-access,all-agents,229
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-09-01,all-access,all-agents,138
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-10-01,all-access,all-agents,217
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-11-01,all-access,all-agents,129
en.wikipedia,Annie_Lorrain_Smith,monthly,2022-12-01,all-access,all-agents,127
en.wikipedia,Mary_Somerville,monthly,2020-01-01,all-access,all-agents,7177
en.wikipedia,Mary_Somerville,monthly,2020-02-01,all-access,all-agents,213149
en.wikipedia,Mary_Somerville,monthly,2020-03-01,all-access,all-agents,7746
en.wikipedia,Mary_Somerville,monthly,2020-04-01,all-access,all-agents,7853
en.wikipedia,Mary_Somerville,monthly,2020-05-01,all-access,all-agents,6276
en.wikipedia,Mary_Somerville,monthly,2020-06-01,all-access,all-agents,6112
en.wikipedia,Mary_Somerville,monthly,2020-07-01,all-access,all-agents,4740
en.wikipedia,Mary_Somerville,monthly,2020-08-01,all-access,all-agents,11435
en.wikipedia,Mary_Somerville,monthly,2020-09-01,all-access,all-agents,6644
en.wikipedia,Mary_Somerville,monthly,2020-10-01,all-access,all-agents,7605
en.wikipedia,Mary_Somerville,monthly,2020-11-01,all-access,all-agents,8861
en.wikipedia,Mary_Somerville,monthly,2020-12-01,all-access,all-agents,8106
en.wikipedia,Mary_Somerville,monthly,2021-01-01,all-access,all-agents,8382
en.wikipedia,Mary_Somerville,monthly,2021-02-01,all-access,all-agents,7502
en.wikipedia,Mary_Somerville,monthly,2021-03-01,all-access,all-agents,8685
en.wikipedia,Mary_Somerville,monthly,2021-04-01,all-access,all-agents,6523
en.wikipedia,Mary_Somerville,monthly,2021-05-01,all-access,all-agents,6656
en.wikipedia,Mary_Somerville,monthly,2021-06-01,all-access,all-agents,5765
en.wikipedia,Mary_Somerville,monthly,2021-07-01,all-access,all-agents,5767
en.wikipedia,Mary_Somerville,monthly,2021-08-01,all-access,all-agents,5619
en.wikipedia,Mary_Somerville,monthly,2021-09-01,all-access,all-agents,6613
en.wikipedia,Mary_Somerville,monthly,2021-10-01,all-access,all-agents,6518
en.wikipedia,Mary_Somerville,monthly,2021-11-01,all-access,all-agents,12317
en.wikipedia,Mary_Somerville,monthly,2021-12-01,all-access,all-agents,6295
en.wikipedia,Mary_Somerville,monthly,2022-01-01,all-access,all-agents,6996
en.wikipedia,Mary_Somerville,monthly,2022-02-01,all-access,all-agents,8190
en.wikipedia,Mary_Somerville,monthly,2022-03-01,all-access,all-agents,7928
en.wikipedia,Mary_Somerville,monthly,2022-04-01,all-access,all-agents,5456
en.wikipedia,Mary_Somerville,monthly,2022-05-01,all-access,all-agents,7397
en.wikipedia,Mary_Somerville,monthly,2022-06-01,all-access,all-agents,5312
en.wikipedia,Mary_Somerville,monthly,2022-07-01,all-access,all-agents,5919
en.wikipedia,Mary_Somerville,monthly,2022-08-01,all-access,all-agents,5880
en.wikipedia,Mary_Somerville,monthly,2022-09-01,all-access,all-agents,7652
en.wikipedia,Mary_Somerville,monthly,2022-10-01,all-access,all-agents,8575
en.wikipedia,Mary_Somerville,monthly,2022-11-01,all-access,all-agents,12602
en.wikipedia,Mary_Somerville,monthly,2022-12-01,all-access,all-agents,7486
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-01-01,all-access,all-agents,228
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-02-01,all-access,all-agents,153
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-03-01,all-access,all-agents,142
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-04-01,all-access,all-agents,179
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-05-01,all-access,all-agents,203
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-06-01,all-access,all-agents,193
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-07-01,all-access,all-agents,195
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-08-01,all-access,all-agents,183
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-09-01,all-access,all-agents,275
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-10-01,all-access,all-agents,302
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-11-01,all-access,all-agents,261
en.wikipedia,Frances_Stackhouse_Acton,monthly,2020-12-01,all-access,all-agents,272
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-01-01,all-access,all-agents,253
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-02-01,all-access,all-agents,222
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-03-01,all-access,all-agents,227
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-04-01,all-access,all-agents,228
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-05-01,all-access,all-agents,303
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-06-01,all-access,all-agents,247
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-07-01,all-access,all-agents,306
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-08-01,all-access,all-agents,217
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-09-01,all-access,all-agents,213
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-10-01,all-access,all-agents,477
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-11-01,all-access,all-agents,194
en.wikipedia,Frances_Stackhouse_Acton,monthly,2021-12-01,all-access,all-agents,192
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-01-01,all-access,all-agents,226
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-02-01,all-access,all-agents,232
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-03-01,all-access,all-agents,192
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-04-01,all-access,all-agents,184
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-05-01,all-access,all-agents,206
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-06-01,all-access,all-agents,186
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-07-01,all-access,all-agents,194
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-08-01,all-access,all-agents,190
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-09-01,all-access,all-agents,190
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-10-01,all-access,all-agents,207
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-11-01,all-access,all-agents,230
en.wikipedia,Frances_Stackhouse_Acton,monthly,2022-12-01,all-access,all-agents,163
en.wikipedia,Emily_Stackhouse,monthly,2020-01-01,all-access,all-agents,90
en.wikipedia,Emily_Stackhouse,monthly,2020-02-01,all-access,all-agents,91
en.wikipedia,Emily_Stackhouse,monthly,2020-03-01,all-access,all-agents,87
en.wikipedia,Emily_Stackhouse,monthly,2020-04-01,all-access,all-agents,82
en.wikipedia,Emily_Stackhouse,monthly,2020-05-01,all-access,all-agents,86
en.wikipedia,Emily_Stackhouse,monthly,2020-06-01,all-access,all-agents,92
en.wikipedia,Emily_Stackhouse,monthly,2020-07-01,all-access,all-agents,101
en.wikipedia,Emily_Stackhouse,monthly,2020-08-01,all-access,all-agents,74
en.wikipedia,Emily_Stackhouse,monthly,2020-09-01,all-access,all-agents,110
en.wikipedia,Emily_Stackhouse,monthly,2020-10-01,all-access,all-agents,81
en.wikipedia,Emily_Stackhouse,monthly,2020-11-01,all-access,all-agents,92
en.wikipedia,Emily_Stackhouse,monthly,2020-12-01,all-access,all-agents,100
en.wikipedia,Emily_Stackhouse,monthly,2021-01-01,all-access,all-agents,109
en.wikipedia,Emily_Stackhouse,monthly,2021-02-01,all-access,all-agents,94
en.wikipedia,Emily_Stackhouse,monthly,2021-03-01,all-access,all-agents,101
en.wikipedia,Emily_Stackhouse,monthly,2021-04-01,all-access,all-agents,100
en.wikipedia,Emily_Stackhouse,monthly,2021-05-01,all-access,all-agents,139
en.wikipedia,Emily_Stackhouse,monthly,2021-06-01,all-access,all-agents,89
en.wikipedia,Emily_Stackhouse,monthly,2021-07-01,all-access,all-agents,98
en.wikipedia,Emily_Stackhouse,monthly,2021-08-01,all-access,all-agents,67
en.wikipedia,Emily_Stackhouse,monthly,2021-09-01,all-access,all-agents,84
en.wikipedia,Emily_Stackhouse,monthly,2021-10-01,all-access,all-agents,83
en.wikipedia,Emily_Stackhouse,monthly,2021-11-01,all-access,all-agents,78
en.wikipedia,Emily_Stackhouse,monthly,2021-12-01,all-access,all-agents,72
en.wikipedia,Emily_Stackhouse,monthly,2022-01-01,all-access,all-agents,86
en.wikipedia,Emily_Stackhouse,monthly,2022-02-01,all-access,all-agents,98
en.wikipedia,Emily_Stackhouse,monthly,2022-03-01,all-access,all-agents,102
en.wikipedia,Emily_Stackhouse,monthly,2022-04-01,all-access,all-agents,94
en.wikipedia,Emily_Stackhouse,monthly,2022-05-01,all-access,all-agents,135
en.wikipedia,Emily_Stackhouse,monthly,2022-06-01,all-access,all-agents,98
en.wikipedia,Emily_Stackhouse,monthly,2022-07-01,all-access,all-agents,92
en.wikipedia,Emily_Stackhouse,monthly,2022-08-01,all-access,all-agents,103
en.wikipedia,Emily_Stackhouse,monthly,2022-09-01,all-access,all-agents,87
en.wikipedia,Emily_Stackhouse,monthly,2022-10-01,all-access,all-agents,91
en.wikipedia,Emily_Stackhouse,monthly,2022-11-01,all-access,all-agents,126
en.wikipedia,Emily_Stackhouse,monthly,2022-12-01,all-access,all-agents,78
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-01-01,all-access,all-agents,98
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-02-01,all-access,all-agents,195
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-03-01,all-access,all-agents,86
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-04-01,all-access,all-agents,54
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-05-01,all-access,all-agents,65
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-06-01,all-access,all-agents,78
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-07-01,all-access,all-agents,85
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-08-01,all-access,all-agents,78
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-09-01,all-access,all-agents,81
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-10-01,all-access,all-agents,74
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-11-01,all-access,all-agents,76
en.wikipedia,Eliza_Fanny_Staveley,monthly,2021-12-01,all-access,all-agents,67
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-01-01,all-access,all-agents,63
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-02-01,all-access,all-agents,69
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-03-01,all-access,all-agents,61
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-04-01,all-access,all-agents,145
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-05-01,all-access,all-agents,81
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-06-01,all-access,all-agents,75
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-07-01,all-access,all-agents,90
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-08-01,all-access,all-agents,97
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-09-01,all-access,all-agents,64
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-10-01,all-access,all-agents,62
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-11-01,all-access,all-agents,84
en.wikipedia,Eliza_Fanny_Staveley,monthly,2022-12-01,all-access,all-agents,112
en.wikipedia,Edith_Anne_Stoney,monthly,2020-01-01,all-access,all-agents,612
en.wikipedia,Edith_Anne_Stoney,monthly,2020-02-01,all-access,all-agents,297
en.wikipedia,Edith_Anne_Stoney,monthly,2020-03-01,all-access,all-agents,308
en.wikipedia,Edith_Anne_Stoney,monthly,2020-04-01,all-access,all-agents,340
en.wikipedia,Edith_Anne_Stoney,monthly,2020-05-01,all-access,all-agents,290
en.wikipedia,Edith_Anne_Stoney,monthly,2020-06-01,all-access,all-agents,384
en.wikipedia,Edith_Anne_Stoney,monthly,2020-07-01,all-access,all-agents,273
en.wikipedia,Edith_Anne_Stoney,monthly,2020-08-01,all-access,all-agents,216
en.wikipedia,Edith_Anne_Stoney,monthly,2020-09-01,all-access,all-agents,272
en.wikipedia,Edith_Anne_Stoney,monthly,2020-10-01,all-access,all-agents,217
en.wikipedia,Edith_Anne_Stoney,monthly,2020-11-01,all-access,all-agents,272
en.wikipedia,Edith_Anne_Stoney,monthly,2020-12-01,all-access,all-agents,255
en.wikipedia,Edith_Anne_Stoney,monthly,2021-01-01,all-access,all-agents,359
en.wikipedia,Edith_Anne_Stoney,monthly,2021-02-01,all-access,all-agents,297
en.wikipedia,Edith_Anne_Stoney,monthly,2021-03-01,all-access,all-agents,329
en.wikipedia,Edith_Anne_Stoney,monthly,2021-04-01,all-access,all-agents,1051
en.wikipedia,Edith_Anne_Stoney,monthly,2021-05-01,all-access,all-agents,357
en.wikipedia,Edith_Anne_Stoney,monthly,2021-06-01,all-access,all-agents,376
en.wikipedia,Edith_Anne_Stoney,monthly,2021-07-01,all-access,all-agents,410
en.wikipedia,Edith_Anne_Stoney,monthly,2021-08-01,all-access,all-agents,265
